Mongolia,MN-035,Orkhon,Province,MN
Mongolia,MN-037,Darkhan-Uul,Province,MN
Mongolia,MN-039,Khentii,Province,MN
Mongolia,MN-041,Khövsgöl,Province,MN
Mongolia,MN-043,Khovd,Province,MN
Mongolia,MN-046,Uvs,Province,MN
Mongolia,MN-047,Töv,Province,MN
Mongolia,MN-049,Selenge,Province,MN
Mongolia,MN-051,Sükhbaatar,Province,MN
Mongolia,MN-053,Ömnögovi,Province,MN
Mongolia,MN-055,Övörkhangai,Province,MN
Mongolia,MN-057,Zavkhan,Province,MN
Mongolia,MN-059,Dundgovi,Province,MN
Mongolia,MN-061,Dornod,Province,MN
Mongolia,MN-063,Dornogovi,Province,MN
Mongolia,MN-064,Govisümber,Province,MN
Mongolia,MN-065,Govi-Altai,Province,MN
Mongolia,MN-067,Bulgan,Province,MN
Mongolia,MN-069,Bayankhongor,Province,MN
Mongolia,MN-071,Bayan-Ölgii,Province,MN
Mongolia,MN-073,Arkhangai,Province,MN
Mongolia,MN-1,Ulaanbaatar,Capital city,MN
