Thailand,TH-10,Krung Thep Maha Nakhon,Metropolitan administration,TH
Thailand,TH-11,Samut Prakan,Province,TH
Thailand,TH-12,Nonthaburi,Province,TH
Thailand,TH-13,Pathum Thani,Province,TH
Thailand,TH-14,Phra Nakhon Si Ayutthaya,Province,TH
Thailand,TH-15,Ang Thong,Province,TH
Thailand,TH-16,Lop Buri,Province,TH
Thailand,TH-17,Sing Buri,Province,TH
Thailand,TH-18,Chai Nat,Province,TH
Thailand,TH-19,Saraburi,Province,TH
Thailand,TH-20,Chon Buri,Province,TH
Thailand,TH-21,Rayong,Province,TH
Thailand,TH-22,Chanthaburi,Province,TH
Thailand,TH-23,Trat,Province,TH
Thailand,TH-24,Chachoengsao,Province,TH
Thailand,TH-25,Prachin Buri,Province,TH
Thailand,TH-26,Nakhon Nayok,Province,TH
Thailand,TH-27,Sa Kaeo,Province,TH
Thailand,TH-30,Nakhon Ratchasima,Province,TH
Thailand,TH-31,Buri Ram,Province,TH
Thailand,TH-32,Surin,Province,TH
Thailand,TH-33,Si Sa Ket,Province,TH
Thailand,TH-34,Ubon Ratchathani,Province,TH
Thailand,TH-35,Yasothon,Province,TH
Thailand,TH-36,Chaiyaphum,Province,TH
Thailand,TH-37,Amnat Charoen,Province,TH
Thailand,TH-38,Bueng Kan,Province,TH
Thailand,TH-39,Nong Bua Lam Phu,Province,TH
Thailand,TH-40,Khon Kaen,Province,TH
Thailand,TH-41,Udon Thani,Province,TH
Thailand,TH-42,Loei,Province,TH
Thailand,TH-43,Nong Khai,Province,TH
Thailand,TH-44,Maha Sarakham,Province,TH
Thailand,TH-45,Roi Et,Province,TH
Thailand,TH-46,Kalasin,Province,TH
Thailand,TH-47,Sakon Nakhon,Province,TH
Thailand,TH-48,Nakhon Phanom,Province,TH
Thailand,TH-49,Mukdahan,Province,TH
Thailand,TH-50,Chiang Mai,Province,TH
Thailand,TH-51,Lamphun,Province,TH
Thailand,TH-52,Lampang,Province,TH
Thailand,TH-53,Uttaradit,Province,TH
Thailand,TH-54,Phrae,Province,TH
Thailand,TH-55,Nan,Province,TH
Thailand,TH-56,Phayao,Province,TH
Thailand,TH-57,Chiang Rai,Province,TH
Thailand,TH-58,Mae Hong Son,Province,TH
Thailand,TH-60,Nakhon Sawan,Province,TH
Thailand,TH-61,Uthai Thani,Province,TH
Thailand,TH-62,Kamphaeng Phet,Province,TH
Thailand,TH-63,Tak,Province,TH
Thailand,TH-64,Sukhothai,Province,TH
Thailand,TH-65,Phitsanulok,Province,TH
Thailand,TH-66,Phichit,Province,TH
Thailand,TH-67,Phetchabun,Province,TH
Thailand,TH-70,Ratchaburi,Province,TH
Thailand,TH-71,Kanchanaburi,Province,TH
Thailand,TH-72,Suphan Buri,Province,TH
Thailand,TH-73,Nakhon Pathom,Province,TH
Thailand,TH-74,Samut Sakhon,Province,TH
Thailand,TH-75,Samut Songkhram,Province,TH
Thailand,TH-76,Phetchaburi,Province,TH
Thailand,TH-77,Prachuap Khiri Khan,Province,TH
Thailand,TH-80,Nakhon Si Thammarat,Province,TH
Thailand,TH-81,Krabi,Province,TH
Thailand,TH-82,Phangnga,Province,TH
Thailand,TH-83,Phuket,Province,TH
Thailand,TH-84,Surat Thani,Province,TH
Thailand,TH-85,Ranong,Province,TH
Thailand,TH-86,Chumphon,Province,TH
Thailand,TH-90,Songkhla,Province,TH
Thailand,TH-91,Satun,Province,TH
Thailand,TH-92,Trang,Province,TH
Thailand,TH-93,Phatthalung,Province,TH
Thailand,TH-94,Pattani,Province,TH
Thailand,TH-95,Yala,Province,TH
Thailand,TH-96,Narathiwat,Province,TH
Thailand,TH-S,Phatthaya,Special administrative city,TH
