Uganda,UG-101,Kalangala,District,UG
Uganda,UG-102,Kampala,City,UG
Uganda,UG-103,Kiboga,District,UG
Uganda,UG-104,Luwero,District,UG
Uganda,UG-105,Masaka,District,UG
Uganda,UG-106,Mpigi,District,UG
Uganda,UG-107,Mubende,District,UG
Uganda,UG-108,Mukono,District,UG
Uganda,UG-109,Nakasongola,District,UG
Uganda,UG-110,Rakai,District,UG
Uganda,UG-111,Sembabule,District,UG
Uganda,UG-112,Kayunga,District,UG
Uganda,UG-113,Wakiso,District,UG
Uganda,UG-114,Lyantonde,District,UG
Uganda,UG-115,Mityana,District,UG
Uganda,UG-116,Nakaseke,District,UG
Uganda,UG-117,Buikwe,District,UG
Uganda,UG-118,Bukomansibi,District,UG
Uganda,UG-119,Butambala,District,UG
Uganda,UG-120,Buvuma,District,UG
Uganda,UG-121,Gomba,District,UG
Uganda,UG-122,Kalungu,District,UG
Uganda,UG-123,Kyankwanzi,District,UG
Uganda,UG-124,Lwengo,District,UG
Uganda,UG-125,Kyotera,District,UG
Uganda,UG-126,Kasanda,District,UG
Uganda,UG-201,Bugiri,District,UG
Uganda,UG-202,Busia,District,UG
Uganda,UG-203,Iganga,District,UG
Uganda,UG-204,Jinja,District,UG
Uganda,UG-205,Kamuli,District,UG
Uganda,UG-206,Kapchorwa,District,UG
Uganda,UG-207,Katakwi,District,UG
Uganda,UG-208,Kumi,District,UG
Uganda,UG-209,Mbale,District,UG
Uganda,UG-210,Pallisa,District,UG
Uganda,UG-211,Soroti,District,UG
Uganda,UG-212,Tororo,District,UG
Uganda,UG-213,Kaberamaido,District,UG
Uganda,UG-214,Mayuge,District,UG
Uganda,UG-215,Sironko,District,UG
Uganda,UG-216,Amuria,District,UG
Uganda,UG-217,Budaka,District,UG
Uganda,UG-218,Bududa,District,UG
Uganda,UG-219,Bukedea,District,UG
Uganda,UG-220,Bukwo,District,UG
Uganda,UG-221,Butaleja,District,UG
Uganda,UG-222,Kaliro,District,UG
Uganda,UG-223,Manafwa,District,UG
Uganda,UG-224,Namutumba,District,UG
Uganda,UG-225,Bulambuli,District,UG
Uganda,UG-226,Buyende,District,UG
Uganda,UG-227,Kibuku,District,UG
Uganda,UG-228,Kween,District,UG
Uganda,UG-229,Luuka,District,UG
Uganda,UG-230,Namayingo,District,UG
