Austria,AT-1,Burgenland,State,AT
Austria,AT-2,Kärnten,State,AT
Austria,AT-3,Niederösterreich,State,AT
Austria,AT-4,Oberösterreich,State,AT
Austria,AT-5,Salzburg,State,AT
Austria,AT-6,Steiermark,State,AT
Austria,AT-7,Tirol,State,AT
Austria,AT-8,Vorarlberg,State,AT
Austria,AT-9,Wien,State,AT
