Sierra Leone,SL-E,Eastern,Province,SL
Sierra Leone,SL-N,Northern,Province,SL
Sierra Leone,SL-NW,North Western,Province,SL
Sierra Leone,SL-S,Southern,Province,SL
Sierra Leone,SL-W,Western Area (Freetown),Area,SL
