"North Korea",KP-01,Pyongyang,Capital city,KP
"North Korea",KP-02,South Pyongan,Province,KP
"North Korea",KP-03,North Pyongan,Province,KP
"North Korea",KP-04,Chagang,Province,KP
"North Korea",KP-05,South Hwanghae,Province,KP
"North Korea",KP-06,North Hwanghae,Province,KP
"North Korea",KP-07,Kangwon,Province,KP
"North Korea",KP-08,South Hamgyong,Province,KP
"North Korea",KP-09,North Hamgyong,Province,KP
"North Korea",KP-10,Ryanggang,Province,KP
"North Korea",KP-13,Rason,Special city,KP
"North Korea",KP-14,Nampo,Metropolitan city,KP
"North Korea",KP-15,Kaesong,Metropolitan city,KP
