Serbia,RS-00,Beograd,City,RS
Serbia,RS-01,Severnobački okrug,District,RS
Serbia,RS-02,Srednjebanatski okrug,District,RS
Serbia,RS-03,Severnobanatski okrug,District,RS
Serbia,RS-04,Južnobanatski okrug,District,RS
Serbia,RS-05,Zapadnobački okrug,District,RS
Serbia,RS-06,Južnobački okrug,District,RS
Serbia,RS-07,Sremski okrug,District,RS
Serbia,RS-08,Mačvanski okrug,District,RS
Serbia,RS-09,Kolubarski okrug,District,RS
Serbia,RS-10,Podunavski okrug,District,RS
Serbia,RS-11,Braničevski okrug,District,RS
Serbia,RS-12,Šumadijski okrug,District,RS
Serbia,RS-13,Pomoravski okrug,District,RS
Serbia,RS-14,Borski okrug,District,RS
Serbia,RS-15,Zaječarski okrug,District,RS
Serbia,RS-16,Zlatiborski okrug,District,RS
Serbia,RS-17,Moravički okrug,District,RS
Serbia,RS-18,Raški okrug,District,RS
Serbia,RS-19,Rasinski okrug,District,RS
Serbia,RS-20,Nišavski okrug,District,RS
Serbia,RS-21,Toplički okrug,District,RS
Serbia,RS-22,Pirotski okrug,District,RS
Serbia,RS-23,Jablanički okrug,District,RS
Serbia,RS-24,Pčinjski okrug,District,RS
Serbia,RS-25,Kosovski okrug,District,RS
Serbia,RS-26,Pećki okrug,District,RS
Serbia,RS-27,Prizrenski okrug,District,RS
Serbia,RS-28,Kosovsko-Mitrovački okrug,District,RS
Serbia,RS-29,Kosovsko-Pomoravski okrug,District,RS
Serbia,RS-KM,Kosovo-Metohija,Autonomous province,RS
Serbia,RS-VO,Vojvodina,Autonomous province,RS
